timestamp,wind_speed,wind_direction,precipitation,humidity,radiation,sunshine,pressure,temperature
2018-09-01 00:00:00,4.44333333333,68.6853333333,0.0,95.6,0.0,599.2,1016.3,16.1
2018-09-01 00:30:00,3.42753333333,67.4346666667,0.0,95.1,0.0,600.0,1016.4,16.1
2018-09-01 01:00:00,3.68853333333,69.6953333333,0.0,94.8,0.0,599.0,1016.0,16.0
2018-09-01 01:30:00,3.60353333333,68.6346666667,0.0,93.5,0.0,600.0,1015.7,15.7
2018-09-01 02:00:00,3.23913333333,56.5153333333,0.0,94.5,0.0,600.0,1015.9,15.7
2018-09-01 02:30:00,3.64633333333,55.224,0.0,94.2,0.0,599.8,1015.9,15.7
2018-09-01 03:00:00,2.70133333333,62.5246666667,0.2,94.8,0.0,600.0,1015.8,15.6
2018-09-01 03:30:00,2.8862,54.3306666667,0.2,91.8,0.0,600.0,1016.1,15.2
2018-09-01 04:00:00,3.38293333333,60.0753333333,0.3,90.5,0.0,600.0,1016.5,14.4
2018-09-01 04:30:00,2.94773333333,57.232,0.8,92.7,0.0,599.7,1017.3,14.2
2018-09-01 05:00:00,3.4924,68.764,0.5,93.3,2.4,600.0,1017.1,14.0
2018-09-01 05:30:00,3.36586666667,86.878,0.4,94.7,8.5,600.0,1017.4,14.1
2018-09-01 06:00:00,3.33993333333,63.5853333333,0.2,94.9,51.7,600.0,1017.0,14.1
2018-09-01 06:30:00,3.28706666667,71.8546666667,0.0,91.6,181.4,600.0,1017.2,14.7
2018-09-01 07:00:00,3.28573333333,74.5633333333,0.0,86.0,373.2,597.8,1017.0,15.7
2018-09-01 07:30:00,3.4178,88.5446666667,0.0,79.7,475.9,600.0,1016.7,17.3
2018-09-01 08:00:00,4.55893333333,98.5346666667,0.0,77.8,224.1,600.0,1016.8,16.8
2018-09-01 08:30:00,5.98613333333,108.429333333,0.0,78.5,159.1,600.0,1017.1,16.9
2018-09-01 09:00:00,6.0962,114.486666667,0.1,83.9,23.4,600.0,1018.0,16.1
2018-09-01 09:30:00,5.34266666667,114.212,0.3,89.5,33.3,600.0,1018.5,15.1
2018-09-01 10:00:00,5.66153333333,109.72,0.4,92.0,88.6,599.5,1018.1,14.9
2018-09-01 10:30:00,6.02413333333,105.532,0.2,91.0,163.2,600.0,1018.4,15.5
2018-09-01 11:00:00,5.9978,109.315333333,0.0,85.3,210.5,597.9,1018.7,15.7
2018-09-01 11:30:00,5.59693333333,95.058,0.0,86.8,214.5,600.0,1018.4,16.1
2018-09-01 12:00:00,6.72493333333,112.366666667,0.0,86.2,261.4,600.0,1018.0,16.8
2018-09-01 12:30:00,5.77393333333,97.0246666667,0.0,80.8,286.3,600.0,1018.1,17.2
2018-09-01 13:00:00,4.93286666667,116.193333333,0.0,78.7,346.3,600.0,1017.9,17.7
2018-09-01 13:30:00,4.4282,114.093333333,0.0,75.2,310.2,600.0,1017.6,18.0
2018-09-01 14:00:00,4.16733333333,92.4986666667,0.0,75.6,268.1,600.0,1017.4,18.2
2018-09-01 14:30:00,5.64726666667,112.623333333,0.0,68.4,455.4,600.0,1016.7,19.8
2018-09-01 15:00:00,5.20846666667,123.453333333,0.0,71.5,195.5,598.8,1016.8,19.4
2018-09-01 15:30:00,5.78713333333,121.846666667,0.0,74.0,90.2,0.0,1016.7,18.5
2018-09-01 16:00:00,4.87646666667,126.82,0.0,77.2,29.4,598.1,1016.9,18.3
2018-09-01 16:30:00,5.21026666667,106.286666667,0.0,83.8,7.6,599.4,1017.2,17.9
2018-09-01 17:00:00,4.94106666667,104.62,0.0,83.5,0.1,599.1,1017.4,17.7
2018-09-01 17:30:00,5.1542,108.372666667,0.0,86.4,0.0,600.0,1017.4,17.4
2018-09-01 18:00:00,4.26213333333,120.94,0.0,85.7,0.0,600.0,1017.5,17.3
2018-09-01 18:30:00,3.9276,117.006666667,0.0,87.4,0.0,8.9,1018.1,17.0
2018-09-01 19:00:00,4.13886666667,112.093333333,0.0,84.4,0.0,257.8,1018.1,17.3
2018-09-01 19:30:00,4.1954,122.14,0.0,87.9,0.0,599.9,1017.9,16.8
2018-09-01 20:00:00,4.18026666667,110.46,0.0,92.1,0.0,600.0,1018.2,15.8
2018-09-01 20:30:00,3.21466666667,120.766666667,0.0,93.5,0.0,599.9,1018.2,15.5
2018-09-01 21:00:00,3.36173333333,116.026666667,0.0,93.5,0.0,599.1,1018.3,15.3
2018-09-01 21:30:00,3.15053333333,124.613333333,0.0,92.6,0.0,0.0,1018.3,15.0
2018-09-01 22:00:00,3.74266666667,114.673333333,0.0,92.2,0.0,0.0,1018.2,15.0
2018-09-01 22:30:00,3.0334,119.16,0.0,92.7,0.0,0.0,1018.2,14.9
2018-09-01 23:00:00,2.76173333333,140.08,0.0,93.9,0.0,0.0,1018.2,14.5
2018-09-01 23:30:00,1.57813333333,126.066666667,0.0,94.9,0.0,0.0,1018.1,13.9
2018-09-02 00:00:00,1.05746666667,127.826666667,0.0,95.2,0.0,0.0,1017.8,13.9
2018-09-02 00:30:00,0.256066666667,195.873333333,0.0,95.6,0.0,0.0,1017.8,13.8
2018-09-02 01:00:00,0.5718,229.08,0.0,94.9,0.0,0.0,1017.6,14.1
2018-09-02 01:30:00,0.841933333333,208.373333333,0.0,94.7,0.0,0.0,1017.5,13.7
2018-09-02 02:00:00,1.19986666667,254.94,0.0,94.3,0.0,0.0,1017.4,14.0
2018-09-02 02:30:00,1.65406666667,236.7,0.0,93.0,0.0,0.0,1017.3,14.1
2018-09-02 03:00:00,1.43713333333,256.02,0.0,93.2,0.0,0.0,1017.4,14.0
2018-09-02 03:30:00,1.77073333333,239.926666667,0.0,93.2,0.0,0.0,1017.5,14.1
2018-09-02 04:00:00,1.88146666667,265.386666667,0.0,92.5,0.5,600.0,1017.9,14.6
2018-09-02 04:30:00,2.35473333333,275.74,0.1,91.5,8.4,599.5,1018.3,14.6
2018-09-02 05:00:00,2.85833333333,263.806666667,0.2,93.5,26.1,600.0,1018.6,14.6
2018-09-02 05:30:00,2.75693333333,263.2,0.1,93.7,29.1,598.9,1019.1,14.5
2018-09-02 06:00:00,2.699,259.186666667,0.0,92.6,85.4,598.0,1019.1,14.8
2018-09-02 06:30:00,3.7188,259.286666667,0.0,94.6,174.1,598.0,1019.3,14.9
2018-09-02 07:00:00,4.23913333333,247.82,0.0,94.0,120.9,599.9,1019.4,15.1
2018-09-02 07:30:00,3.32853333333,244.38,0.0,92.1,213.1,326.0,1019.4,15.5
2018-09-02 08:00:00,4.0626,242.06,0.0,90.2,114.3,599.8,1019.5,15.8
2018-09-02 08:30:00,3.2786,252.446666667,0.0,88.2,177.8,599.0,1019.5,15.9
2018-09-02 09:00:00,4.40026666667,277.08,0.1,86.3,729.4,598.8,1019.2,16.9
2018-09-02 09:30:00,4.29806666667,285.753333333,0.0,79.7,415.8,598.9,1018.9,17.7
2018-09-02 10:00:00,5.4454,295.285933333,0.0,72.8,441.3,600.0,1018.5,18.5
2018-09-02 10:30:00,4.4574,322.753333333,0.0,69.0,767.1,600.0,1017.9,19.7
2018-09-02 11:00:00,6.7328,304.28,0.0,66.8,717.6,600.0,1017.5,20.4
2018-09-02 11:30:00,5.6098,298.784666667,0.0,69.1,383.5,599.7,1017.5,19.7
2018-09-02 12:00:00,5.98553333333,318.366666667,0.0,68.0,148.8,600.0,1017.4,19.2
2018-09-02 12:30:00,5.40646666667,321.773333333,0.0,79.3,245.5,274.7,1017.7,18.0
2018-09-02 13:00:00,5.42593333333,311.093333333,0.0,74.5,244.4,600.0,1017.3,18.4
2018-09-02 13:30:00,4.0622,313.96,0.0,75.9,274.1,342.4,1017.2,18.9
2018-09-02 14:00:00,3.5424,286.118933333,0.0,75.4,156.8,599.3,1017.2,18.6
2018-09-02 14:30:00,4.7148,311.866666667,0.0,74.8,114.6,600.0,1017.2,18.8
2018-09-02 15:00:00,3.08046666667,312.26,0.0,75.2,39.1,600.0,1017.3,18.8
2018-09-02 15:30:00,7.079,313.406666667,0.0,86.6,40.6,599.2,1017.5,18.1
2018-09-02 16:00:00,5.41246666667,285.7,0.0,86.0,10.0,600.0,1017.6,17.8
2018-09-02 16:30:00,3.14546666667,301.6,0.0,87.8,0.3,599.8,1017.6,17.6
2018-09-02 17:00:00,5.2622,277.78,0.1,88.2,0.0,600.0,1017.7,17.1
2018-09-02 17:30:00,4.7004,281.366666667,0.0,90.6,0.0,599.1,1017.9,16.9
2018-09-02 18:00:00,5.2858,296.393333333,0.0,90.4,0.0,598.2,1018.1,16.5
2018-09-02 18:30:00,1.78346666667,278.593333333,0.0,91.3,0.0,600.0,1018.4,16.3
2018-09-02 19:00:00,1.70206666667,279.773333333,0.0,88.3,0.0,600.0,1018.6,15.4
2018-09-02 19:30:00,1.4278,252.606666667,0.0,81.8,0.0,600.0,1018.5,15.5
2018-09-02 20:00:00,1.61733333333,225.46,0.0,80.7,0.0,598.2,1018.6,15.4
2018-09-02 20:30:00,3.9422,227.333333333,0.0,79.2,0.0,600.0,1018.5,15.4
2018-09-02 21:00:00,3.83986666667,281.313333333,0.0,85.1,0.0,600.0,1018.4,14.8
2018-09-02 21:30:00,1.12053333333,179.4092,0.0,80.3,0.0,598.0,1018.2,15.0
2018-09-02 22:00:00,1.50086666667,212.646666667,0.0,77.8,0.0,599.5,1018.0,15.4
2018-09-02 22:30:00,2.11626666667,261.186666667,0.0,75.4,0.0,599.6,1017.9,15.4
2018-09-02 23:00:00,2.8174,258.306666667,0.0,79.4,0.0,598.7,1017.5,15.1
2018-09-02 23:30:00,2.86026666667,265.306666667,0.0,79.4,0.0,600.0,1017.5,15.1
2018-09-03 00:00:00,2.45613333333,274.54,0.0,88.3,0.0,600.0,1017.7,14.9
2018-09-03 00:30:00,1.88206666667,271.86,0.0,90.9,0.0,600.0,1017.6,14.3
2018-09-03 01:00:00,1.81786666667,273.393333333,0.0,93.1,0.0,599.7,1017.4,14.5
2018-09-03 01:30:00,2.453,280.22,0.0,93.3,0.0,600.0,1017.4,14.3
2018-09-03 02:00:00,1.829,280.212,0.0,92.7,0.0,600.0,1017.1,14.3
2018-09-03 02:30:00,1.93446666667,299.446666667,0.0,81.6,0.0,600.0,1016.8,14.8
2018-09-03 03:00:00,1.41813333333,313.746666667,0.0,90.9,0.0,600.0,1016.9,14.2
2018-09-03 03:30:00,0.640533333333,190.150666667,0.0,91.6,0.0,600.0,1016.9,13.8
2018-09-03 04:00:00,1.38,204.082,0.0,93.1,9.8,600.0,1016.9,13.6
2018-09-03 04:30:00,0.834133333333,150.711266667,0.0,92.7,47.5,599.2,1016.9,13.7
2018-09-03 05:00:00,0.353266666667,165.82,0.0,89.2,163.0,599.8,1016.8,14.6
2018-09-03 05:30:00,1.36706666667,139.059066667,0.0,80.5,177.2,553.0,1016.7,15.5
2018-09-03 06:00:00,1.24146666667,148.338066667,0.0,77.0,314.8,600.0,1016.5,16.3
2018-09-03 06:30:00,1.98366666667,107.5556,0.0,73.6,401.4,598.9,1016.2,17.7
2018-09-03 07:00:00,1.3146,163.541333333,0.0,65.4,444.2,600.0,1015.8,18.4
2018-09-03 07:30:00,1.22493333333,181.983933333,0.0,62.9,685.0,599.9,1015.5,19.1
2018-09-03 08:00:00,0.866266666667,178.567666667,0.0,60.0,651.9,597.9,1015.0,19.7
2018-09-03 08:30:00,0.769733333333,259.38,0.0,60.5,541.9,600.0,1014.6,20.1
2018-09-03 09:00:00,2.5474,272.315333333,0.0,61.9,810.0,600.0,1014.1,20.6
2018-09-03 09:30:00,1.26893333333,255.087333333,0.0,59.7,449.5,600.0,1013.9,20.4
2018-09-03 10:00:00,2.86766666667,305.6,0.0,58.7,506.0,600.0,1013.7,20.7
2018-09-03 10:30:00,2.9278,309.586666667,0.0,57.0,439.6,474.5,1013.2,20.9
2018-09-03 11:00:00,2.71133333333,83.5966666667,0.0,53.1,928.0,478.6,1012.8,22.0
2018-09-03 11:30:00,0.9868,46.1514666667,0.0,50.7,675.0,598.0,1012.4,22.5
2018-09-03 12:00:00,1.45533333333,169.919333333,0.0,49.8,611.6,598.1,1012.2,22.9
2018-09-03 12:30:00,3.0276,138.46,0.0,51.2,742.4,598.9,1011.9,23.8
2018-09-03 13:00:00,1.3948,96.0553333333,0.0,52.4,615.6,598.2,1011.8,23.4
2018-09-03 13:30:00,2.4068,69.3033333333,0.0,54.8,170.6,600.0,1012.0,22.2
2018-09-03 14:00:00,3.40313333333,39.3633333333,0.0,55.9,230.2,600.0,1012.1,22.0
2018-09-03 14:30:00,3.36093333333,47.1273333333,0.0,55.1,402.9,599.5,1012.1,23.0
2018-09-03 15:00:00,1.19626666667,79.5033333333,0.0,50.6,175.7,599.9,1012.1,23.1
2018-09-03 15:30:00,0.750133333333,104.699333333,0.0,48.7,114.7,598.1,1011.9,23.2
2018-09-03 16:00:00,1.23006666667,152.813333333,0.0,50.5,36.8,600.0,1012.3,21.5
2018-09-03 16:30:00,3.6752,225.666666667,0.0,56.0,14.1,600.0,1012.6,20.7
2018-09-03 17:00:00,3.82413333333,225.693333333,0.0,61.0,0.0,599.9,1012.8,19.9
2018-09-03 17:30:00,4.3734,258.053333333,0.0,64.7,0.0,598.1,1013.3,19.5
2018-09-03 18:00:00,3.42313333333,265.64,0.0,62.7,0.0,599.4,1013.6,19.5
2018-09-03 18:30:00,2.1574,264.346666667,0.0,70.5,0.0,599.0,1013.8,19.0
2018-09-03 19:00:00,2.2746,224.66,0.0,72.9,0.0,600.0,1014.1,18.1
2018-09-03 19:30:00,1.67606666667,235.4,0.0,75.4,0.0,600.0,1014.3,17.6
2018-09-03 20:00:00,2.15193333333,243.853333333,0.0,84.8,0.0,599.1,1014.5,16.3
2018-09-03 20:30:00,2.20893333333,235.813333333,0.0,83.1,0.0,600.0,1014.7,16.1
2018-09-03 21:00:00,1.663,261.6,0.0,81.9,0.0,600.0,1014.8,16.0
2018-09-03 21:30:00,1.45693333333,221.78,0.0,81.7,0.0,600.0,1014.7,15.9
2018-09-03 22:00:00,0.9816,178.086666667,0.0,83.2,0.0,599.8,1014.8,15.7
2018-09-03 22:30:00,1.40573333333,155.653333333,0.0,82.2,0.0,600.0,1014.7,15.8
2018-09-03 23:00:00,2.25,157.393333333,0.0,86.8,0.0,599.9,1014.8,14.8
2018-09-03 23:30:00,1.6602,146.78,0.0,85.3,0.0,597.9,1014.9,15.1
2018-09-04 00:00:00,2.44093333333,152.733333333,0.0,86.9,0.0,599.2,1015.1,14.5
2018-09-04 00:30:00,2.6956,153.886666667,0.0,91.4,0.0,598.0,1015.2,13.5
2018-09-04 01:00:00,2.71406666667,174.946666667,0.0,92.1,0.0,600.0,1015.3,13.6
2018-09-04 01:30:00,1.98053333333,164.933333333,0.0,92.0,0.0,599.9,1015.4,13.4
2018-09-04 02:00:00,2.37566666667,165.933333333,0.0,91.8,0.0,600.0,1015.3,13.6
2018-09-04 02:30:00,2.6706,151.88,0.0,93.8,0.0,8.7,1015.3,13.0
2018-09-04 03:00:00,2.42366666667,160.08,0.0,93.2,0.0,600.0,1015.4,12.9
2018-09-04 03:30:00,3.17406666667,142.253333333,0.0,93.4,0.0,597.8,1015.5,12.7
2018-09-04 04:00:00,2.97633333333,155.213333333,0.0,93.8,4.9,600.0,1015.8,12.4
2018-09-04 04:30:00,2.5266,128.826666667,0.0,94.7,30.1,600.0,1016.1,12.4
2018-09-04 05:00:00,2.10246666667,140.2,0.0,94.9,88.9,600.0,1016.4,12.8
2018-09-04 05:30:00,3.1528,172.6,0.0,93.5,137.6,599.9,1016.2,13.4
2018-09-04 06:00:00,2.8088,149.746666667,0.0,89.5,299.8,600.0,1015.8,15.0
2018-09-04 06:30:00,3.71433333333,164.113333333,0.0,77.7,357.4,600.0,1015.5,16.7
2018-09-04 07:00:00,4.76406666667,141.245333333,0.0,69.4,502.8,600.0,1015.1,18.4
2018-09-04 07:30:00,4.13666666667,167.06,0.0,65.1,563.5,598.2,1014.6,19.2
2018-09-04 08:00:00,4.01846666667,171.58,0.0,60.4,629.6,600.0,1014.1,19.7
2018-09-04 08:30:00,5.5878,188.0,0.0,58.5,654.4,598.1,1013.6,20.5
2018-09-04 09:00:00,8.43053333333,179.226666667,0.0,56.0,728.7,600.0,1013.1,21.5
2018-09-04 09:30:00,5.02406666667,160.753333333,0.0,51.8,753.1,598.2,1012.7,22.1
2018-09-04 10:00:00,4.1158,186.913333333,0.0,47.1,806.9,599.7,1012.1,23.4
2018-09-04 10:30:00,10.7402666667,196.08,0.0,46.0,813.1,599.3,1011.6,24.3
2018-09-04 11:00:00,8.12386666667,189.56,0.0,44.2,798.3,600.0,1011.2,24.8
2018-09-04 11:30:00,8.98626666667,194.76,0.0,40.8,750.9,599.8,1011.0,25.2
2018-09-04 12:00:00,7.5374,192.6,0.0,41.1,750.1,600.0,1010.7,25.8
2018-09-04 12:30:00,9.05453333333,200.193333333,0.0,39.4,330.8,599.0,1010.4,25.6
2018-09-04 13:00:00,7.5056,201.526666667,0.0,40.8,237.0,599.0,1010.4,25.5
2018-09-04 13:30:00,7.6026,206.46,0.0,43.5,187.8,359.6,1010.4,25.4
2018-09-04 14:00:00,9.27386666667,200.7,0.0,41.3,324.1,600.0,1010.4,26.0
2018-09-04 14:30:00,8.0558,198.713333333,0.0,44.9,165.7,599.1,1010.5,25.7
2018-09-04 15:00:00,7.94266666667,192.92,0.0,48.8,175.8,600.0,1010.7,25.5
2018-09-04 15:30:00,7.61173333333,194.993333333,0.0,39.4,225.0,600.0,1010.7,26.3
2018-09-04 16:00:00,7.1942,206.973333333,0.0,42.2,46.0,599.4,1010.9,25.5
2018-09-04 16:30:00,5.56133333333,194.14,0.0,48.8,12.2,598.4,1011.2,24.4
2018-09-04 17:00:00,5.62973333333,172.086666667,0.0,61.2,0.0,598.9,1012.0,22.1
2018-09-04 17:30:00,6.98706666667,191.24,0.0,60.2,0.0,600.0,1012.7,21.6
2018-09-04 18:00:00,7.56166666667,195.74,0.0,59.1,0.0,599.9,1013.4,21.4
2018-09-04 18:30:00,4.72806666667,176.626666667,0.0,58.2,0.0,600.0,1013.8,21.0
2018-09-04 19:00:00,4.8134,156.953333333,0.0,56.8,0.0,600.0,1014.0,20.7
2018-09-04 19:30:00,4.18126666667,160.093333333,0.0,57.5,0.0,600.0,1014.5,20.1
2018-09-04 20:00:00,4.27666666667,150.033333333,0.0,57.0,0.0,600.0,1014.9,19.9
2018-09-04 20:30:00,4.921,150.533333333,0.0,64.0,0.0,599.1,1015.2,18.7
2018-09-04 21:00:00,5.00593333333,151.186666667,0.0,61.7,0.0,598.0,1015.6,18.9
2018-09-04 21:30:00,4.86046666667,159.413333333,0.0,64.4,0.0,600.0,1015.9,18.0
2018-09-04 22:00:00,3.3866,142.653333333,0.0,63.1,0.0,600.0,1016.1,18.2
2018-09-04 22:30:00,3.7556,157.58,0.0,64.5,0.0,540.4,1016.3,18.0
2018-09-04 23:00:00,4.22306666667,166.693333333,0.0,67.3,0.0,43.0,1016.6,17.6
2018-09-04 23:30:00,4.1078,165.333333333,0.0,70.6,0.0,600.0,1016.7,16.8
2018-09-05 00:00:00,4.18413333333,167.993333333,0.0,81.1,0.0,577.1,1017.0,15.6
2018-09-05 00:30:00,4.53833333333,146.06,0.0,85.7,0.0,600.0,1017.1,15.1
2018-09-05 01:00:00,5.09313333333,144.84,0.0,86.9,0.0,600.0,1017.2,14.9
2018-09-05 01:30:00,5.01853333333,151.026666667,0.0,84.3,0.0,598.2,1017.4,15.0
2018-09-05 02:00:00,4.4854,145.453333333,0.0,86.2,0.0,598.8,1017.6,14.5
2018-09-05 02:30:00,4.87013333333,142.98,0.0,89.3,0.0,599.7,1017.8,14.1
2018-09-05 03:00:00,5.08886666667,137.346666667,0.0,90.1,0.0,599.2,1017.9,13.6
2018-09-05 03:30:00,5.49266666667,143.64,0.0,91.6,0.0,599.9,1018.2,13.3
2018-09-05 04:00:00,5.9664,135.186666667,0.0,92.4,6.9,600.0,1018.3,13.0
2018-09-05 04:30:00,5.7462,135.926666667,0.0,92.4,62.3,598.9,1018.5,13.3
2018-09-05 05:00:00,5.4922,133.673333333,0.0,72.2,140.1,600.0,1018.3,16.2
2018-09-05 05:30:00,4.34793333333,139.826666667,0.0,63.9,224.1,600.0,1018.2,17.6
2018-09-05 06:00:00,5.92293333333,148.5,0.0,59.3,311.1,599.6,1018.0,18.7
2018-09-05 06:30:00,6.04213333333,155.2,0.0,60.5,396.3,600.0,1018.0,19.0
2018-09-05 07:00:00,5.97966666667,155.453333333,0.0,56.3,478.4,598.7,1017.7,19.9
2018-09-05 07:30:00,5.93333333333,157.22,0.0,55.8,558.0,600.0,1017.2,21.0
2018-09-05 08:00:00,6.5908,152.273333333,0.0,53.4,626.1,600.0,1016.9,21.2
2018-09-05 08:30:00,5.7812,153.36,0.0,51.5,681.7,600.0,1016.4,22.2
2018-09-05 09:00:00,6.01113333333,148.646666667,0.0,52.2,730.4,600.0,1015.7,23.1
2018-09-05 09:30:00,6.6576,165.44,0.0,48.9,766.5,598.5,1015.2,23.7
2018-09-05 10:00:00,6.34086666667,165.46,0.0,44.6,788.0,600.0,1014.8,24.3
2018-09-05 10:30:00,7.43766666667,171.76,0.0,42.6,794.4,600.0,1014.3,25.2
2018-09-05 11:00:00,7.095,166.52,0.0,43.2,765.9,599.8,1013.9,25.7
2018-09-05 11:30:00,6.58273333333,161.579333333,0.0,46.7,476.1,599.0,1013.4,25.9
2018-09-05 12:00:00,6.21546666667,170.86,0.0,43.8,727.1,600.0,1013.0,26.7
2018-09-05 12:30:00,6.26073333333,164.366666667,0.0,39.6,665.2,600.0,1012.5,27.3
2018-09-05 13:00:00,5.76646666667,175.106666667,0.0,40.9,602.5,599.9,1012.3,27.6
2018-09-05 13:30:00,5.36953333333,160.02,0.0,41.3,528.5,600.0,1012.1,27.8
2018-09-05 14:00:00,5.45313333333,180.193333333,0.0,41.7,443.3,599.1,1011.8,28.1
2018-09-05 14:30:00,6.968,149.96,0.0,41.4,364.0,598.2,1011.7,27.9
2018-09-05 15:00:00,5.5244,156.926666667,0.0,43.8,200.4,599.7,1011.8,27.2
2018-09-05 15:30:00,5.48686666667,152.146666667,0.0,43.7,179.2,598.0,1011.9,27.1
2018-09-05 16:00:00,5.6392,115.285333333,0.0,47.1,26.7,599.8,1012.3,25.9
2018-09-05 16:30:00,5.1186,125.12,0.0,50.0,8.0,598.9,1012.6,25.0
2018-09-05 17:00:00,6.00853333333,122.36,0.0,51.6,0.0,600.0,1012.8,24.4
2018-09-05 17:30:00,6.24653333333,110.38,0.0,61.4,0.0,598.8,1013.4,22.3
2018-09-05 18:00:00,6.3518,116.326666667,0.0,63.9,0.0,600.0,1013.7,21.5
2018-09-05 18:30:00,6.7636,117.453333333,0.0,67.0,0.0,599.4,1014.0,20.7
2018-09-05 19:00:00,4.97933333333,108.582,0.0,69.6,0.0,600.0,1014.3,20.3
2018-09-05 19:30:00,4.4218,106.033333333,0.0,71.3,0.0,600.0,1014.6,19.8
2018-09-05 20:00:00,6.36733333333,115.226666667,0.0,72.5,0.0,600.0,1014.8,19.7
2018-09-05 20:30:00,6.3798,114.913333333,0.0,75.6,0.0,599.9,1014.9,19.0
2018-09-05 21:00:00,7.0442,106.866666667,0.0,78.0,0.0,598.1,1015.0,18.8
2018-09-05 21:30:00,5.18233333333,106.213333333,0.0,77.2,0.0,599.9,1015.2,18.8
2018-09-05 22:00:00,5.94053333333,113.76,0.0,74.4,0.0,600.0,1015.2,19.2
2018-09-05 22:30:00,4.29846666667,107.56,0.0,70.0,0.0,598.9,1015.1,19.8
2018-09-05 23:00:00,5.43546666667,108.133333333,0.0,70.5,0.0,600.0,1015.0,19.7
2018-09-05 23:30:00,4.00373333333,107.390666667,0.0,70.4,0.0,600.0,1015.0,19.7
2018-09-06 00:00:00,3.71333333333,90.8186666667,0.0,71.7,0.0,600.0,1015.0,19.4
2018-09-06 00:30:00,3.59166666667,104.309333333,0.0,73.5,0.0,598.3,1015.1,19.2
2018-09-06 01:00:00,4.90926666667,102.559333333,0.0,72.0,0.0,599.8,1014.9,19.2
2018-09-06 01:30:00,4.96473333333,103.310666667,0.0,82.6,0.0,600.0,1014.8,17.8
2018-09-06 02:00:00,4.30913333333,102.900666667,0.0,82.4,0.0,600.0,1014.7,17.9
2018-09-06 02:30:00,3.304,78.1773333333,0.0,86.7,0.0,600.0,1014.6,17.4
2018-09-06 03:00:00,3.78386666667,72.4596666667,0.0,88.9,0.0,600.0,1014.6,17.1
2018-09-06 03:30:00,3.48693333333,86.2386666667,0.0,87.1,0.0,599.0,1014.5,17.4
2018-09-06 04:00:00,3.53093333333,80.6706666667,0.0,88.5,3.9,600.0,1014.5,17.2
2018-09-06 04:30:00,3.9332,80.668,0.0,86.9,30.8,600.0,1014.7,17.1
2018-09-06 05:00:00,3.11253333333,73.953,0.0,87.4,85.6,600.0,1014.8,17.3
2018-09-06 05:30:00,3.97973333333,65.0913333333,0.0,85.1,110.6,600.0,1014.7,18.0
2018-09-06 06:00:00,3.35746666667,69.218,0.0,83.4,95.9,598.3,1014.7,18.5
2018-09-06 06:30:00,3.35186666667,81.9973333333,0.0,77.0,174.4,600.0,1014.7,19.1
2018-09-06 07:00:00,2.85606666667,64.7266666667,0.0,72.3,294.6,597.9,1014.3,20.1
2018-09-06 07:30:00,3.47546666667,83.44,0.0,67.8,367.5,599.0,1013.9,21.4
2018-09-06 08:00:00,3.6934,70.882,0.0,64.1,611.5,598.1,1013.5,22.2
2018-09-06 08:30:00,3.69846666667,67.4097333333,0.0,61.0,662.3,600.0,1013.0,22.6
2018-09-06 09:00:00,3.98153333333,66.5,0.0,57.7,799.1,600.0,1012.2,23.8
2018-09-06 09:30:00,3.42746666667,75.688,0.0,56.5,697.3,600.0,1011.5,24.4
2018-09-06 10:00:00,3.49086666667,68.8319333333,0.0,57.4,520.2,600.0,1010.9,24.7
2018-09-06 10:30:00,5.1298,71.4266666667,0.0,55.0,781.1,600.0,1010.4,25.8
2018-09-06 11:00:00,3.38273333333,91.342,0.0,51.3,762.2,600.0,1009.8,26.4
2018-09-06 11:30:00,4.51633333333,71.3053333333,0.0,48.2,744.5,600.0,1009.3,27.1
2018-09-06 12:00:00,4.72213333333,70.316,0.0,46.7,713.5,598.2,1008.8,27.6
2018-09-06 12:30:00,4.58593333333,74.0953333333,0.0,46.5,673.7,600.0,1008.4,27.8
2018-09-06 13:00:00,4.6972,82.4646666667,0.0,44.5,602.4,600.0,1007.9,27.9
2018-09-06 13:30:00,4.60706666667,79.6893333333,0.0,45.5,517.3,599.0,1007.6,28.2
2018-09-06 14:00:00,4.7832,75.9106666667,0.0,45.4,456.2,597.9,1007.6,27.8
2018-09-06 14:30:00,4.81326666667,75.0746666667,0.0,45.4,307.8,599.8,1007.5,27.5
2018-09-06 15:00:00,4.89946666667,100.438666667,0.0,49.4,61.1,600.0,1007.8,26.3
2018-09-06 15:30:00,5.32033333333,88.6486666667,0.0,49.9,41.3,600.0,1008.1,25.4
2018-09-06 16:00:00,4.36566666667,80.346,0.0,56.6,12.0,600.0,1008.8,24.3
2018-09-06 16:30:00,3.92466666667,75.586,0.0,71.0,6.4,599.9,1009.2,21.6
2018-09-06 17:00:00,4.85013333333,86.0073333333,0.0,76.2,0.0,599.8,1009.7,21.1
2018-09-06 17:30:00,5.47966666667,83.436,0.0,81.2,0.0,600.0,1010.2,20.1
2018-09-06 18:00:00,4.74933333333,74.2513333333,0.0,81.2,0.0,599.1,1010.5,20.2
2018-09-06 18:30:00,4.947,81.5413333333,1.2,83.7,0.0,599.8,1010.9,19.9
2018-09-06 19:00:00,4.19426666667,76.366,0.0,79.1,0.0,599.0,1011.0,19.1
2018-09-06 19:30:00,3.64706666667,73.7893333333,0.0,73.2,0.0,600.0,1011.1,19.5
