timestamp,wind_speed,wind_direction
2018-10-16 17:15:00,12.4206666667,258.52
2018-10-16 17:30:00,13.0613333333,252.406666667
2018-10-16 17:45:00,12.7686666667,253.166666667
2018-10-16 18:00:00,12.4273333333,255.633333333
2018-10-16 18:15:00,11.842,251.566666667
2018-10-16 18:30:00,10.352,248.04
2018-10-16 18:45:00,12.6713333333,245.733333333
2018-10-16 19:00:00,12.0326666667,244.82
2018-10-16 19:15:00,10.3114,244.713333333
2018-10-16 19:30:00,9.12566666667,243.7
2018-10-16 19:45:00,9.255,239.926666667
2018-10-16 20:00:00,9.2008,241.253333333
2018-10-16 20:15:00,10.1195333333,249.293333333
2018-10-16 20:30:00,9.7858,245.266666667
2018-10-16 20:45:00,8.58506666667,238.58
2018-10-16 21:00:00,9.73993333333,252.953333333
2018-10-16 21:15:00,8.95433333333,257.146666667
2018-10-16 21:30:00,9.37713333333,287.6
2018-10-16 21:45:00,9.37126666667,290.866666667
2018-10-16 22:00:00,8.6902,294.54
2018-10-16 22:15:00,6.84186666667,277.853333333
2018-10-16 22:30:00,6.37893333333,274.826666667
2018-10-16 22:45:00,5.6468,266.246666667
2018-10-16 23:00:00,6.76666666667,264.393333333
2018-10-16 23:15:00,6.6722,283.54
2018-10-16 23:30:00,6.45933333333,284.713333333
2018-10-16 23:45:00,6.81266666667,299.726666667
2018-10-17 00:00:00,7.6796,299.293333333
2018-10-17 00:15:00,6.85213333333,290.726666667
2018-10-17 00:30:00,5.64986666667,282.56
2018-10-17 00:45:00,5.8262,289.406666667
2018-10-17 01:00:00,6.3632,278.966666667
2018-10-17 01:15:00,7.19326666667,283.82
2018-10-17 01:30:00,6.43386666667,285.6
2018-10-17 01:45:00,6.61226666667,276.813333333
2018-10-17 02:00:00,6.5022,286.926666667
2018-10-17 02:15:00,6.71126666667,285.173333333
2018-10-17 02:30:00,6.68926666667,279.746666667
2018-10-17 02:45:00,6.51326666667,284.866666667
2018-10-17 03:00:00,6.21006666667,281.146666667
2018-10-17 03:15:00,6.59846666667,271.986666667
2018-10-17 03:30:00,6.62073333333,282.26
2018-10-17 03:45:00,6.41866666667,290.773333333
2018-10-17 04:00:00,6.24086666667,278.86
2018-10-17 04:15:00,6.35846666667,286.853333333
2018-10-17 04:30:00,6.0434,286.466666667
2018-10-17 04:45:00,6.44006666667,282.82
2018-10-17 05:00:00,6.222,286.713333333
2018-10-17 05:15:00,6.15353333333,279.253333333
2018-10-17 05:30:00,5.819,284.946666667
2018-10-17 05:45:00,5.94253333333,276.146666667
2018-10-17 06:00:00,5.25213333333,285.626666667
2018-10-17 06:15:00,5.32606666667,284.446666667
2018-10-17 06:30:00,5.57786666667,281.506666667
2018-10-17 06:45:00,5.7784,271.12
2018-10-17 07:00:00,5.7776,274.84
2018-10-17 07:15:00,5.0842,274.38
2018-10-17 07:30:00,5.30113333333,278.52
2018-10-17 07:45:00,4.21886666667,283.013333333
2018-10-17 08:00:00,5.06593333333,289.286666667
2018-10-17 08:15:00,6.06226666667,288.506666667
2018-10-17 08:30:00,6.57433333333,285.393333333
2018-10-17 08:45:00,7.107,293.653333333
2018-10-17 09:00:00,5.17466666667,291.686666667
2018-10-17 09:15:00,6.46186666667,290.88
2018-10-17 09:30:00,6.79793333333,296.526666667
2018-10-17 09:45:00,5.8226,289.12
2018-10-17 10:00:00,7.1384,286.866666667
2018-10-17 10:15:00,6.96546666667,267.140333333
2018-10-17 10:30:00,6.52066666667,302.14
2018-10-17 10:45:00,6.76293333333,311.793333333
2018-10-17 11:00:00,7.31713333333,312.353333333
2018-10-17 11:15:00,7.4384,304.26
2018-10-17 11:30:00,7.99213333333,306.38
2018-10-17 11:45:00,8.30633333333,301.673333333
2018-10-17 12:00:00,7.86153333333,298.993333333
2018-10-17 12:15:00,9.77466666667,291.406666667
2018-10-17 12:30:00,7.34786666667,298.66
